,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
10166,10167,2012-03-04,1,1,3,16,0,0,0,1,0.36,0.3182,0.29,0.4925,299
10167,10168,2012-03-04,1,1,3,17,0,0,0,1,0.34,0.2879,0.31,0.5522,263
10168,10169,2012-03-04,1,1,3,18,0,0,0,1,0.32,0.2727,0.33,0.6119,184
10169,10170,2012-03-04,1,1,3,19,0,0,0,1,0.3,0.2576,0.36,0.4925,132
10170,10171,2012-03-04,1,1,3,20,0,0,0,1,0.28,0.2727,0.38,0.2537,88
10171,10172,2012-03-04,1,1,3,21,0,0,0,1,0.28,0.2727,0.36,0.2239,79
10172,10173,2012-03-04,1,1,3,22,0,0,0,1,0.26,0.2424,0.41,0.2537,62
10173,10174,2012-03-04,1,1,3,23,0,0,0,1,0.26,0.2576,0.41,0.19399999999999998,26
10174,10175,2012-03-05,1,1,3,0,0,1,1,1,0.24,0.2273,0.44,0.19399999999999998,17
10175,10176,2012-03-05,1,1,3,1,0,1,1,1,0.24,0.2424,0.48,0.1343,6
10176,10177,2012-03-05,1,1,3,2,0,1,1,1,0.24,0.2424,0.48,0.1343,4
10177,10178,2012-03-05,1,1,3,3,0,1,1,1,0.22,0.2273,0.51,0.1642,1
10178,10179,2012-03-05,1,1,3,4,0,1,1,1,0.2,0.2273,0.55,0.0896,1
10179,10180,2012-03-05,1,1,3,5,0,1,1,1,0.2,0.2273,0.55,0.0896,18
10180,10181,2012-03-05,1,1,3,6,0,1,1,1,0.18,0.19699999999999998,0.59,0.1343,91
10181,10182,2012-03-05,1,1,3,7,0,1,1,1,0.18,0.19699999999999998,0.59,0.1343,260
10182,10183,2012-03-05,1,1,3,8,0,1,1,1,0.2,0.2273,0.59,0.1045,428
10183,10184,2012-03-05,1,1,3,9,0,1,1,2,0.22,0.2576,0.6,0.0896,197
10184,10185,2012-03-05,1,1,3,10,0,1,1,2,0.24,0.2576,0.6,0.0,86
10185,10186,2012-03-05,1,1,3,11,0,1,1,2,0.26,0.2727,0.56,0.1343,103
10186,10187,2012-03-05,1,1,3,12,0,1,1,2,0.26,0.303,0.52,0.0,137
10187,10188,2012-03-05,1,1,3,13,0,1,1,2,0.26,0.2576,0.55,0.2985,120
10188,10189,2012-03-05,1,1,3,14,0,1,1,2,0.28,0.2576,0.57,0.3582,128
10189,10190,2012-03-05,1,1,3,15,0,1,1,2,0.3,0.2879,0.53,0.19399999999999998,130
10190,10191,2012-03-05,1,1,3,16,0,1,1,1,0.3,0.2727,0.45,0.2985,210
10191,10192,2012-03-05,1,1,3,17,0,1,1,3,0.3,0.2727,0.45,0.2985,387
10192,10193,2012-03-05,1,1,3,18,0,1,1,3,0.28,0.2273,0.55,0.6567,375
10193,10194,2012-03-05,1,1,3,19,0,1,1,1,0.26,0.2576,0.53,0.2239,226
10194,10195,2012-03-05,1,1,3,20,0,1,1,1,0.26,0.2273,0.37,0.4627,179
10195,10196,2012-03-05,1,1,3,21,0,1,1,1,0.26,0.2273,0.37,0.3881,120
10196,10197,2012-03-05,1,1,3,22,0,1,1,1,0.24,0.2121,0.35,0.3284,78
10197,10198,2012-03-05,1,1,3,23,0,1,1,1,0.22,0.1818,0.37,0.5821,31
10198,10199,2012-03-06,1,1,3,0,0,2,1,1,0.22,0.2121,0.37,0.2985,8
10199,10200,2012-03-06,1,1,3,1,0,2,1,1,0.2,0.19699999999999998,0.44,0.2537,6
10200,10201,2012-03-06,1,1,3,2,0,2,1,1,0.2,0.19699999999999998,0.44,0.2239,4
10201,10202,2012-03-06,1,1,3,3,0,2,1,1,0.18,0.1667,0.51,0.2836,1
10202,10203,2012-03-06,1,1,3,4,0,2,1,1,0.18,0.1667,0.51,0.2985,3
10203,10204,2012-03-06,1,1,3,5,0,2,1,1,0.18,0.1818,0.51,0.2239,25
10204,10205,2012-03-06,1,1,3,6,0,2,1,1,0.18,0.2121,0.51,0.1045,102
10205,10206,2012-03-06,1,1,3,7,0,2,1,1,0.16,0.1818,0.55,0.1343,275
10206,10207,2012-03-06,1,1,3,8,0,2,1,1,0.16,0.1818,0.59,0.1045,501
10207,10208,2012-03-06,1,1,3,9,0,2,1,1,0.22,0.2727,0.47,0.0,233
10208,10209,2012-03-06,1,1,3,10,0,2,1,1,0.24,0.2576,0.44,0.0,129
10209,10210,2012-03-06,1,1,3,11,0,2,1,1,0.26,0.2576,0.41,0.1642,130
10210,10211,2012-03-06,1,1,3,12,0,2,1,1,0.26,0.2727,0.41,0.1045,138
10211,10212,2012-03-06,1,1,3,13,0,2,1,1,0.3,0.303,0.39,0.1343,164
10212,10213,2012-03-06,1,1,3,14,0,2,1,1,0.32,0.303,0.36,0.2239,136
10213,10214,2012-03-06,1,1,3,15,0,2,1,1,0.34,0.303,0.36,0.2985,166
10214,10215,2012-03-06,1,1,3,16,0,2,1,1,0.36,0.3333,0.32,0.2836,250
10215,10216,2012-03-06,1,1,3,17,0,2,1,1,0.36,0.3333,0.34,0.2836,446
10216,10217,2012-03-06,1,1,3,18,0,2,1,1,0.34,0.303,0.42,0.3284,457
10217,10218,2012-03-06,1,1,3,19,0,2,1,1,0.34,0.303,0.46,0.2985,287
10218,10219,2012-03-06,1,1,3,20,0,2,1,1,0.32,0.3182,0.49,0.19399999999999998,187
10219,10220,2012-03-06,1,1,3,21,0,2,1,1,0.32,0.3182,0.49,0.19399999999999998,148
10220,10221,2012-03-06,1,1,3,22,0,2,1,1,0.28,0.2727,0.56,0.1642,106
10221,10222,2012-03-06,1,1,3,23,0,2,1,1,0.28,0.2727,0.61,0.2239,54
10222,10223,2012-03-07,1,1,3,0,0,3,1,1,0.28,0.2576,0.65,0.2836,15
10223,10224,2012-03-07,1,1,3,1,0,3,1,1,0.3,0.2727,0.61,0.2985,5
10224,10225,2012-03-07,1,1,3,2,0,3,1,1,0.3,0.2879,0.56,0.2836,4
10225,10226,2012-03-07,1,1,3,3,0,3,1,1,0.3,0.2727,0.56,0.3582,3
10226,10227,2012-03-07,1,1,3,4,0,3,1,1,0.28,0.2576,0.61,0.3284,3
10227,10228,2012-03-07,1,1,3,5,0,3,1,1,0.28,0.2576,0.56,0.2985,18
10228,10229,2012-03-07,1,1,3,6,0,3,1,1,0.28,0.2576,0.61,0.3881,108
10229,10230,2012-03-07,1,1,3,7,0,3,1,1,0.26,0.2273,0.65,0.3881,344
10230,10231,2012-03-07,1,1,3,8,0,3,1,1,0.28,0.2576,0.61,0.2985,566
10231,10232,2012-03-07,1,1,3,9,0,3,1,1,0.3,0.2727,0.61,0.3284,264
10232,10233,2012-03-07,1,1,3,10,0,3,1,1,0.36,0.3333,0.5,0.2985,147
10233,10234,2012-03-07,1,1,3,11,0,3,1,1,0.42,0.4242,0.38,0.2985,161
10234,10235,2012-03-07,1,1,3,12,0,3,1,1,0.44,0.4394,0.38,0.3881,215
10235,10236,2012-03-07,1,1,3,13,0,3,1,1,0.5,0.4848,0.34,0.4179,205
10236,10237,2012-03-07,1,1,3,14,0,3,1,1,0.52,0.5,0.36,0.3284,175
10237,10238,2012-03-07,1,1,3,15,0,3,1,1,0.54,0.5152,0.37,0.4478,209
10238,10239,2012-03-07,1,1,3,16,0,3,1,1,0.56,0.5303,0.37,0.4179,288
10239,10240,2012-03-07,1,1,3,17,0,3,1,1,0.56,0.5303,0.43,0.4925,612
10240,10241,2012-03-07,1,1,3,18,0,3,1,1,0.56,0.5303,0.4,0.4627,544
10241,10242,2012-03-07,1,1,3,19,0,3,1,1,0.54,0.5152,0.42,0.3582,361
10242,10243,2012-03-07,1,1,3,20,0,3,1,1,0.5,0.4848,0.51,0.2537,260
10243,10244,2012-03-07,1,1,3,21,0,3,1,1,0.44,0.4394,0.62,0.2537,188
10244,10245,2012-03-07,1,1,3,22,0,3,1,1,0.46,0.4545,0.59,0.2985,159
10245,10246,2012-03-07,1,1,3,23,0,3,1,1,0.44,0.4394,0.62,0.3284,62
10246,10247,2012-03-08,1,1,3,0,0,4,1,1,0.44,0.4394,0.62,0.3284,46
10247,10248,2012-03-08,1,1,3,1,0,4,1,1,0.46,0.4545,0.63,0.3284,21
10248,10249,2012-03-08,1,1,3,2,0,4,1,1,0.46,0.4545,0.63,0.3881,11
10249,10250,2012-03-08,1,1,3,3,0,4,1,1,0.46,0.4545,0.63,0.3881,3
10250,10251,2012-03-08,1,1,3,4,0,4,1,1,0.44,0.4394,0.72,0.2836,2
10251,10252,2012-03-08,1,1,3,5,0,4,1,1,0.42,0.4242,0.77,0.2239,29
10252,10253,2012-03-08,1,1,3,6,0,4,1,1,0.42,0.4242,0.77,0.2537,109
10253,10254,2012-03-08,1,1,3,7,0,4,1,1,0.42,0.4242,0.77,0.3582,334
10254,10255,2012-03-08,1,1,3,8,0,4,1,1,0.44,0.4394,0.77,0.3881,585
10255,10256,2012-03-08,1,1,3,9,0,4,1,1,0.46,0.4545,0.72,0.4627,301
10256,10257,2012-03-08,1,1,3,10,0,4,1,1,0.5,0.4848,0.68,0.4627,138
10257,10258,2012-03-08,1,1,3,11,0,4,1,2,0.54,0.5152,0.6,0.4627,204
10258,10259,2012-03-08,1,1,3,12,0,4,1,2,0.56,0.5303,0.6,0.4478,251
10259,10260,2012-03-08,1,1,3,13,0,4,1,2,0.6,0.6212,0.49,0.6418,233
10260,10261,2012-03-08,1,1,3,14,0,4,1,2,0.62,0.6212,0.43,0.6418,203
10261,10262,2012-03-08,1,1,3,15,0,4,1,1,0.64,0.6212,0.38,0.6866,185
10262,10263,2012-03-08,1,1,3,16,0,4,1,2,0.62,0.6212,0.41,0.6418,342
10263,10264,2012-03-08,1,1,3,17,0,4,1,1,0.62,0.6212,0.38,0.6567,597
10264,10265,2012-03-08,1,1,3,18,0,4,1,2,0.62,0.6212,0.38,0.5522,590
10265,10266,2012-03-08,1,1,3,19,0,4,1,2,0.6,0.6212,0.4,0.4478,416
10266,10267,2012-03-08,1,1,3,20,0,4,1,2,0.6,0.6212,0.43,0.3881,302
10267,10268,2012-03-08,1,1,3,21,0,4,1,1,0.6,0.6212,0.43,0.3881,233
10268,10269,2012-03-08,1,1,3,22,0,4,1,1,0.56,0.5303,0.49,0.3284,153
10269,10270,2012-03-08,1,1,3,23,0,4,1,2,0.56,0.5303,0.49,0.4478,94
10270,10271,2012-03-09,1,1,3,0,0,5,1,2,0.58,0.5455,0.49,0.4627,54
10271,10272,2012-03-09,1,1,3,1,0,5,1,3,0.56,0.5303,0.52,0.4925,26
10272,10273,2012-03-09,1,1,3,2,0,5,1,3,0.48,0.4697,0.77,0.4179,11
10273,10274,2012-03-09,1,1,3,3,0,5,1,1,0.46,0.4545,0.77,0.5224,7
10274,10275,2012-03-09,1,1,3,4,0,5,1,3,0.4,0.4091,0.66,0.2836,1
10275,10276,2012-03-09,1,1,3,5,0,5,1,3,0.4,0.4091,0.66,0.2836,29
10276,10277,2012-03-09,1,1,3,6,0,5,1,2,0.4,0.4091,0.5,0.3582,85
10277,10278,2012-03-09,1,1,3,7,0,5,1,2,0.38,0.3939,0.4,0.2985,268
10278,10279,2012-03-09,1,1,3,8,0,5,1,2,0.34,0.2879,0.42,0.5224,501
10279,10280,2012-03-09,1,1,3,9,0,5,1,2,0.34,0.2879,0.42,0.5224,284
10280,10281,2012-03-09,1,1,3,10,0,5,1,2,0.34,0.2879,0.36,0.4925,159
10281,10282,2012-03-09,1,1,3,11,0,5,1,2,0.36,0.3333,0.34,0.3582,187
10282,10283,2012-03-09,1,1,3,12,0,5,1,1,0.36,0.3333,0.34,0.4179,201
10283,10284,2012-03-09,1,1,3,13,0,5,1,2,0.38,0.3939,0.29,0.3881,224
10284,10285,2012-03-09,1,1,3,14,0,5,1,1,0.42,0.4242,0.28,0.4627,178
10285,10286,2012-03-09,1,1,3,15,0,5,1,1,0.46,0.4545,0.24,0.2537,238
10286,10287,2012-03-09,1,1,3,16,0,5,1,1,0.48,0.4697,0.23,0.4179,343
10287,10288,2012-03-09,1,1,3,17,0,5,1,1,0.46,0.4545,0.24,0.3881,566
10288,10289,2012-03-09,1,1,3,18,0,5,1,1,0.44,0.4394,0.26,0.5224,470
10289,10290,2012-03-09,1,1,3,19,0,5,1,1,0.42,0.4242,0.28,0.6119,244
10290,10291,2012-03-09,1,1,3,20,0,5,1,1,0.38,0.3939,0.32,0.3582,159
10291,10292,2012-03-09,1,1,3,21,0,5,1,1,0.36,0.3333,0.34,0.3284,141
10292,10293,2012-03-09,1,1,3,22,0,5,1,1,0.34,0.2879,0.31,0.4925,107
10293,10294,2012-03-09,1,1,3,23,0,5,1,1,0.32,0.303,0.33,0.2985,86
10294,10295,2012-03-10,1,1,3,0,0,6,0,1,0.3,0.2727,0.36,0.3582,77
10295,10296,2012-03-10,1,1,3,1,0,6,0,1,0.3,0.2879,0.36,0.2537,51
10296,10297,2012-03-10,1,1,3,2,0,6,0,1,0.26,0.2424,0.41,0.2537,42
10297,10298,2012-03-10,1,1,3,3,0,6,0,1,0.26,0.2273,0.41,0.2985,16
10298,10299,2012-03-10,1,1,3,4,0,6,0,1,0.24,0.2121,0.41,0.3582,4
10299,10300,2012-03-10,1,1,3,5,0,6,0,1,0.22,0.2121,0.42,0.2836,10
10300,10301,2012-03-10,1,1,3,6,0,6,0,1,0.22,0.2121,0.44,0.2836,12
10301,10302,2012-03-10,1,1,3,7,0,6,0,1,0.22,0.2121,0.44,0.2537,40
10302,10303,2012-03-10,1,1,3,8,0,6,0,1,0.22,0.2121,0.44,0.2985,111
10303,10304,2012-03-10,1,1,3,9,0,6,0,1,0.24,0.2121,0.41,0.3284,148
10304,10305,2012-03-10,1,1,3,10,0,6,0,1,0.26,0.2273,0.35,0.4179,223
10305,10306,2012-03-10,1,1,3,11,0,6,0,1,0.3,0.2727,0.33,0.3284,274
10306,10307,2012-03-10,1,1,3,12,0,6,0,1,0.3,0.2727,0.33,0.3284,329
10307,10308,2012-03-10,1,1,3,13,0,6,0,1,0.32,0.303,0.29,0.2836,357
10308,10309,2012-03-10,1,1,3,14,0,6,0,1,0.34,0.3182,0.27,0.2836,379
10309,10310,2012-03-10,1,1,3,15,0,6,0,1,0.34,0.3636,0.25,0.0,406
10310,10311,2012-03-10,1,1,3,16,0,6,0,1,0.36,0.3636,0.23,0.0,390
10311,10312,2012-03-10,1,1,3,17,0,6,0,1,0.36,0.3788,0.23,0.0,354
10312,10313,2012-03-10,1,1,3,18,0,6,0,1,0.36,0.3636,0.21,0.0896,297
10313,10314,2012-03-10,1,1,3,19,0,6,0,1,0.34,0.3636,0.25,0.0,184
10314,10315,2012-03-10,1,1,3,20,0,6,0,1,0.32,0.3333,0.33,0.1343,121
10315,10316,2012-03-10,1,1,3,21,0,6,0,1,0.3,0.2879,0.39,0.2239,110
10316,10317,2012-03-10,1,1,3,22,0,6,0,1,0.26,0.2576,0.44,0.1642,100
10317,10318,2012-03-10,1,1,3,23,0,6,0,1,0.26,0.2576,0.41,0.19399999999999998,83
10318,10319,2012-03-11,1,1,3,0,0,0,0,1,0.26,0.2879,0.44,0.0896,69
10319,10320,2012-03-11,1,1,3,1,0,0,0,1,0.24,0.2424,0.52,0.1642,61
10320,10321,2012-03-11,1,1,3,3,0,0,0,1,0.24,0.2424,0.6,0.1343,66
10321,10322,2012-03-11,1,1,3,4,0,0,0,1,0.24,0.2424,0.6,0.1343,22
10322,10323,2012-03-11,1,1,3,5,0,0,0,1,0.24,0.2424,0.6,0.1642,7
10323,10324,2012-03-11,1,1,3,6,0,0,0,1,0.24,0.2424,0.7,0.1642,10
10324,10325,2012-03-11,1,1,3,7,0,0,0,1,0.22,0.2273,0.69,0.1343,17
10325,10326,2012-03-11,1,1,3,8,0,0,0,1,0.22,0.2273,0.69,0.1343,72
10326,10327,2012-03-11,1,1,3,9,0,0,0,1,0.26,0.2576,0.6,0.2239,90
10327,10328,2012-03-11,1,1,3,10,0,0,0,1,0.32,0.303,0.49,0.2836,218
10328,10329,2012-03-11,1,1,3,11,0,0,0,1,0.36,0.3333,0.43,0.2836,299
10329,10330,2012-03-11,1,1,3,12,0,0,0,1,0.4,0.4091,0.37,0.2985,410
10330,10331,2012-03-11,1,1,3,13,0,0,0,1,0.42,0.4242,0.41,0.2985,464
10331,10332,2012-03-11,1,1,3,14,0,0,0,1,0.46,0.4545,0.31,0.2836,501
10332,10333,2012-03-11,1,1,3,15,0,0,0,1,0.5,0.4848,0.29,0.2985,487
10333,10334,2012-03-11,1,1,3,16,0,0,0,1,0.5,0.4848,0.31,0.3582,509
10334,10335,2012-03-11,1,1,3,17,0,0,0,1,0.52,0.5,0.27,0.2985,498
10335,10336,2012-03-11,1,1,3,18,0,0,0,1,0.52,0.5,0.29,0.2836,389
10336,10337,2012-03-11,1,1,3,19,0,0,0,1,0.5,0.4848,0.31,0.2836,258
10337,10338,2012-03-11,1,1,3,20,0,0,0,1,0.44,0.4394,0.47,0.2239,171
10338,10339,2012-03-11,1,1,3,21,0,0,0,1,0.42,0.4242,0.54,0.2239,147
10339,10340,2012-03-11,1,1,3,22,0,0,0,1,0.4,0.4091,0.54,0.19399999999999998,94
10340,10341,2012-03-11,1,1,3,23,0,0,0,1,0.4,0.4091,0.5,0.1642,52
10341,10342,2012-03-12,1,1,3,0,0,1,1,1,0.38,0.3939,0.54,0.19399999999999998,24
10342,10343,2012-03-12,1,1,3,1,0,1,1,1,0.38,0.3939,0.5,0.1343,10
10343,10344,2012-03-12,1,1,3,2,0,1,1,1,0.38,0.3939,0.54,0.1045,9
10344,10345,2012-03-12,1,1,3,3,0,1,1,1,0.36,0.3485,0.5,0.1343,2
10345,10346,2012-03-12,1,1,3,4,0,1,1,1,0.34,0.3333,0.61,0.19399999999999998,3
10346,10347,2012-03-12,1,1,3,5,0,1,1,1,0.34,0.3333,0.61,0.19399999999999998,16
10347,10348,2012-03-12,1,1,3,6,0,1,1,1,0.34,0.3485,0.57,0.1045,88
10348,10349,2012-03-12,1,1,3,7,0,1,1,1,0.34,0.3485,0.53,0.1045,268
10349,10350,2012-03-12,1,1,3,8,0,1,1,1,0.34,0.3333,0.61,0.1343,564
10350,10351,2012-03-12,1,1,3,9,0,1,1,1,0.38,0.3939,0.54,0.1642,281
10351,10352,2012-03-12,1,1,3,10,0,1,1,1,0.4,0.4091,0.5,0.2239,137
10352,10353,2012-03-12,1,1,3,11,0,1,1,1,0.44,0.4394,0.44,0.2239,150
10353,10354,2012-03-12,1,1,3,12,0,1,1,1,0.48,0.4697,0.39,0.2239,221
10354,10355,2012-03-12,1,1,3,13,0,1,1,2,0.54,0.5152,0.32,0.2537,250
10355,10356,2012-03-12,1,1,3,14,0,1,1,2,0.58,0.5455,0.32,0.2836,221
10356,10357,2012-03-12,1,1,3,15,0,1,1,1,0.56,0.5303,0.4,0.1343,233
10357,10358,2012-03-12,1,1,3,16,0,1,1,1,0.62,0.6212,0.35,0.4478,332
10358,10359,2012-03-12,1,1,3,17,0,1,1,2,0.62,0.6212,0.38,0.4179,644
10359,10360,2012-03-12,1,1,3,18,0,1,1,2,0.6,0.6212,0.43,0.19399999999999998,712
10360,10361,2012-03-12,1,1,3,19,0,1,1,2,0.56,0.5303,0.49,0.2239,446
10361,10362,2012-03-12,1,1,3,20,0,1,1,2,0.56,0.5303,0.49,0.2239,286
10362,10363,2012-03-12,1,1,3,21,0,1,1,2,0.54,0.5152,0.56,0.2239,205
10363,10364,2012-03-12,1,1,3,22,0,1,1,2,0.56,0.5303,0.56,0.2239,133
10364,10365,2012-03-12,1,1,3,23,0,1,1,1,0.56,0.5303,0.56,0.2239,63
10365,10366,2012-03-13,1,1,3,0,0,2,1,2,0.56,0.5303,0.52,0.19399999999999998,26
10366,10367,2012-03-13,1,1,3,1,0,2,1,2,0.52,0.5,0.59,0.2239,16
10367,10368,2012-03-13,1,1,3,2,0,2,1,3,0.52,0.5,0.72,0.2985,1
10368,10369,2012-03-13,1,1,3,3,0,2,1,3,0.52,0.5,0.72,0.2985,2
10369,10370,2012-03-13,1,1,3,4,0,2,1,2,0.46,0.4545,0.82,0.19399999999999998,1
10370,10371,2012-03-13,1,1,3,5,0,2,1,2,0.46,0.4545,0.82,0.19399999999999998,24
10371,10372,2012-03-13,1,1,3,6,0,2,1,3,0.46,0.4545,0.82,0.19399999999999998,113
10372,10373,2012-03-13,1,1,3,7,0,2,1,2,0.46,0.4545,0.82,0.2836,308
10373,10374,2012-03-13,1,1,3,8,0,2,1,1,0.46,0.4545,0.82,0.2836,593
10374,10375,2012-03-13,1,1,3,9,0,2,1,1,0.48,0.4697,0.82,0.2836,342
10375,10376,2012-03-13,1,1,3,10,0,2,1,1,0.52,0.5,0.77,0.2239,143
10376,10377,2012-03-13,1,1,3,11,0,2,1,1,0.54,0.5152,0.73,0.2836,219
10377,10378,2012-03-13,1,1,3,12,0,2,1,1,0.6,0.6061,0.6,0.2836,244
10378,10379,2012-03-13,1,1,3,13,0,2,1,1,0.6,0.6061,0.6,0.3881,233
10379,10380,2012-03-13,1,1,3,14,0,2,1,1,0.64,0.6212,0.53,0.3284,212
10380,10381,2012-03-13,1,1,3,15,0,2,1,1,0.7,0.6364,0.39,0.2239,264
10381,10382,2012-03-13,1,1,3,16,0,2,1,1,0.72,0.6515,0.34,0.3881,365
10382,10383,2012-03-13,1,1,3,17,0,2,1,1,0.7,0.6364,0.37,0.1045,676
10383,10384,2012-03-13,1,1,3,18,0,2,1,1,0.7,0.6364,0.34,0.2985,734
10384,10385,2012-03-13,1,1,3,19,0,2,1,1,0.64,0.6212,0.47,0.2239,479
10385,10386,2012-03-13,1,1,3,20,0,2,1,1,0.6,0.6212,0.49,0.1642,351
10386,10387,2012-03-13,1,1,3,21,0,2,1,1,0.58,0.5455,0.56,0.1045,244
10387,10388,2012-03-13,1,1,3,22,0,2,1,1,0.56,0.5303,0.6,0.0896,170
10388,10389,2012-03-13,1,1,3,23,0,2,1,1,0.56,0.5303,0.56,0.1343,87
10389,10390,2012-03-14,1,1,3,0,0,3,1,1,0.54,0.5152,0.6,0.1045,39
10390,10391,2012-03-14,1,1,3,1,0,3,1,1,0.52,0.5,0.63,0.0896,27
10391,10392,2012-03-14,1,1,3,2,0,3,1,1,0.5,0.4848,0.68,0.19399999999999998,2
10392,10393,2012-03-14,1,1,3,3,0,3,1,1,0.48,0.4697,0.72,0.19399999999999998,4
10393,10394,2012-03-14,1,1,3,4,0,3,1,1,0.48,0.4697,0.67,0.0896,5
10394,10395,2012-03-14,1,1,3,5,0,3,1,1,0.44,0.4394,0.82,0.1343,27
10395,10396,2012-03-14,1,1,3,6,0,3,1,1,0.44,0.4394,0.82,0.0896,121
10396,10397,2012-03-14,1,1,3,7,0,3,1,1,0.44,0.4394,0.82,0.1045,368
10397,10398,2012-03-14,1,1,3,8,0,3,1,1,0.44,0.4394,0.82,0.0,662
10398,10399,2012-03-14,1,1,3,9,0,3,1,1,0.52,0.5,0.68,0.0,351
10399,10400,2012-03-14,1,1,3,10,0,3,1,1,0.56,0.5303,0.56,0.1045,188
10400,10401,2012-03-14,1,1,3,11,0,3,1,2,0.62,0.6212,0.41,0.1642,220
10401,10402,2012-03-14,1,1,3,12,0,3,1,2,0.64,0.6212,0.29,0.0,267
10402,10403,2012-03-14,1,1,3,13,0,3,1,1,0.66,0.6212,0.27,0.2239,254
10403,10404,2012-03-14,1,1,3,14,0,3,1,1,0.7,0.6364,0.23,0.3284,224
10404,10405,2012-03-14,1,1,3,15,0,3,1,1,0.7,0.6364,0.24,0.0,283
10405,10406,2012-03-14,1,1,3,16,0,3,1,1,0.72,0.6364,0.25,0.19399999999999998,356
10406,10407,2012-03-14,1,1,3,17,0,3,1,1,0.7,0.6364,0.28,0.0896,782
10407,10408,2012-03-14,1,1,3,18,0,3,1,1,0.7,0.6364,0.32,0.0,749
10408,10409,2012-03-14,1,1,3,19,0,3,1,1,0.64,0.6212,0.33,0.1642,472
10409,10410,2012-03-14,1,1,3,20,0,3,1,1,0.62,0.6212,0.35,0.1045,330
10410,10411,2012-03-14,1,1,3,21,0,3,1,1,0.6,0.6212,0.4,0.0896,288
10411,10412,2012-03-14,1,1,3,22,0,3,1,1,0.52,0.5,0.55,0.1343,202
10412,10413,2012-03-14,1,1,3,23,0,3,1,1,0.56,0.5303,0.43,0.1642,91
10413,10414,2012-03-15,1,1,3,0,0,4,1,1,0.54,0.5152,0.49,0.1343,60
10414,10415,2012-03-15,1,1,3,1,0,4,1,1,0.5,0.4848,0.59,0.1045,23
10415,10416,2012-03-15,1,1,3,2,0,4,1,1,0.5,0.4848,0.59,0.0,19
10416,10417,2012-03-15,1,1,3,3,0,4,1,1,0.5,0.4848,0.63,0.0,7
10417,10418,2012-03-15,1,1,3,4,0,4,1,1,0.44,0.4394,0.77,0.1045,14
10418,10419,2012-03-15,1,1,3,5,0,4,1,1,0.46,0.4545,0.67,0.0,26
10419,10420,2012-03-15,1,1,3,6,0,4,1,1,0.44,0.4394,0.72,0.0896,117
10420,10421,2012-03-15,1,1,3,7,0,4,1,1,0.44,0.4394,0.72,0.0896,381
10421,10422,2012-03-15,1,1,3,8,0,4,1,1,0.44,0.4394,0.77,0.1045,623
10422,10423,2012-03-15,1,1,3,9,0,4,1,1,0.48,0.4697,0.77,0.0896,315
10423,10424,2012-03-15,1,1,3,10,0,4,1,1,0.52,0.5,0.68,0.1045,164
10424,10425,2012-03-15,1,1,3,11,0,4,1,1,0.56,0.5303,0.6,0.1343,211
10425,10426,2012-03-15,1,1,3,12,0,4,1,2,0.62,0.6212,0.5,0.1343,265
10426,10427,2012-03-15,1,1,3,13,0,4,1,2,0.66,0.6212,0.41,0.0896,273
10427,10428,2012-03-15,1,1,3,14,0,4,1,2,0.72,0.6515,0.3,0.1045,258
10428,10429,2012-03-15,1,1,3,15,0,4,1,1,0.72,0.6515,0.32,0.2239,287
10429,10430,2012-03-15,1,1,3,16,0,4,1,1,0.72,0.6515,0.37,0.3881,426
10430,10431,2012-03-15,1,1,3,17,0,4,1,1,0.7,0.6364,0.39,0.2537,713
10431,10432,2012-03-15,1,1,3,18,0,4,1,1,0.66,0.6212,0.44,0.2836,746
10432,10433,2012-03-15,1,1,3,19,0,4,1,2,0.64,0.6212,0.5,0.19399999999999998,425
10433,10434,2012-03-15,1,1,3,20,0,4,1,2,0.58,0.5455,0.6,0.3582,330
10434,10435,2012-03-15,1,1,3,21,0,4,1,1,0.54,0.5152,0.68,0.2836,243
10435,10436,2012-03-15,1,1,3,22,0,4,1,1,0.52,0.5,0.68,0.1343,169
10436,10437,2012-03-15,1,1,3,23,0,4,1,1,0.48,0.4697,0.72,0.19399999999999998,97
10437,10438,2012-03-16,1,1,3,0,0,5,1,1,0.44,0.4394,0.77,0.2537,57
10438,10439,2012-03-16,1,1,3,1,0,5,1,2,0.42,0.4242,0.82,0.3284,26
10439,10440,2012-03-16,1,1,3,2,0,5,1,2,0.42,0.4242,0.82,0.19399999999999998,4
10440,10441,2012-03-16,1,1,3,3,0,5,1,2,0.4,0.4091,0.87,0.2836,3
10441,10442,2012-03-16,1,1,3,4,0,5,1,2,0.4,0.4091,0.87,0.2537,3
10442,10443,2012-03-16,1,1,3,5,0,5,1,2,0.4,0.4091,0.87,0.2239,32
10443,10444,2012-03-16,1,1,3,6,0,5,1,2,0.4,0.4091,0.87,0.1642,99
10444,10445,2012-03-16,1,1,3,7,0,5,1,2,0.4,0.4091,0.87,0.19399999999999998,278
10445,10446,2012-03-16,1,1,3,8,0,5,1,2,0.4,0.4091,0.87,0.2239,562
10446,10447,2012-03-16,1,1,3,9,0,5,1,2,0.42,0.4242,0.82,0.0,312
10447,10448,2012-03-16,1,1,3,10,0,5,1,2,0.4,0.4091,0.87,0.0896,180
10448,10449,2012-03-16,1,1,3,11,0,5,1,2,0.44,0.4394,0.77,0.0,207
